"player","position","game_num","week_num","gs","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","two_pt_md","all_td","scoring","sacks","tackles_solo","tackles_assists","tackles_combined","tackles_loss","qb_hits","fumbles","fumbles_lost","fumbles_forced","fumbles_rec","fumbles_rec_yds","fumbles_rec_td","offense","off_pct","defense","def_pct","special_teams","st_pct","status","reason","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","safety_md","year"
"Rachaad White","RB","8","8","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","19","4.75","0","3","3","24","8.00","0","100.0%","8.00",NA,"0","0","0.0","1","0","1","0","0","0","0","0","0","0","0","18","26%","0","0%","12","39%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Rachaad White","RB","9","9","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","27","3.38","0","3","3","7","2.33","0","100.0%","2.33",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","29","35%","0","0%","11","33%",NA,NA,NA,NA,NA,NA,"1","25","25.00","0",NA,2022
"Rachaad White","RB","10","10","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","105","4.77","0","0","0","0","0","0","0.0%","0",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","48","64%","0","0%","4","19%",NA,NA,NA,NA,NA,NA,"2","30","15.00","0",NA,2022
"Rachaad White","RB","11","12","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","64","4.57","0","9","9","45","5.00","0","100.0%","5.00",NA,"0","0","0.0","1","0","1","0","0","0","0","0","0","0","0","62","90%","0","0%","9","29%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Rachaad White","RB","12","13","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","28","3.11","0","8","6","41","6.83","1","75.0%","5.13",NA,"1","6","0.0","0","1","1","0","0","1","1","0","0","0","0","33","41%","0","0%","5","19%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Rachaad White","RB","13","14","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","56","4.31","0","5","5","21","4.20","0","100.0%","4.20",NA,"0","0","0.0","2","0","2","0","0","1","1","0","0","0","0","40","53%","0","0%","3","14%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Rachaad White","RB","14","15","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","38","3.45","0","2","1","5","5.00","0","50.0%","2.50",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","29","39%","0","0%","1","4%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Rachaad White","RB","15","16","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","36","5.14","0","4","4","17","4.25","1","100.0%","4.25",NA,"1","6","0.0","0","0","0","0","0","0","0","0","0","0","0","29","36%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Rachaad White","RB","16","17","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","22","2.00","0","5","5","26","5.20","0","100.0%","5.20",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","39","50%","0","0%","1","3%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Rachaad White","RB","17","18","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","15","3.75","0","0","0","0","0","0","0.0%","0",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","10","18%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Rachaad White","RB","18","19","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","41","5.86","0","6","4","36","9.00","0","66.7%","6.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","56%","0","0%","1","4%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","4","17%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","2","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","9%","0","0%","9","43%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","3","3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","9","38%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","4","4","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","24","12.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","5","5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","-7","-7.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","5%","0","0%","6","21%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","6","7","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","9%","0","0%","5","19%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","7","8","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","9%","0","0%","1","5%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","8","9","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","-1","-1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2%","0","0%","5","19%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","9","10","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","-1","-0.50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3%","0","0%","5","22%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","11","12","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","28","14.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4%","0","0%","8","24%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","12","13","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","6","3.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","7%","0","0%","5","17%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","13","14","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","9","3.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","5%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","14","15","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4","4.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4%","0","0%","6","19%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","15","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","16","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Zamir White","RB","17","18","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4","4.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2%","0","0%","3","9%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","2","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","3","3.00","0","100.0%","3.00",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","27%","0","0%","19","73%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","3","3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","9","9.00","0","100.0%","9.00",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","57%","0","0%","13","50%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","4","4","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","18","18.00","0","100.0%","18.00",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","50%","0","0%","23","82%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","5","5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","19%","0","0%","16","70%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","6","6","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","30%","0","0%","23","79%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","7","7","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","14","7.00","0","100.0%","7.00",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","38%","0","0%","22","88%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","8","8","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","3","3.00","0","100.0%","3.00",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","28%","0","0%","12","52%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","9","9","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","54%","0","0%","21","73%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","10","11","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","36%","0","0%","22","61%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","11","12","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","36%","0","0%","15","50%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","12","13","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","13","13.00","0","100.0%","13.00",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","72%","0","0%","11","48%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","13","14","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","10","10.00","0","50.0%","5.00",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","79%","0","0%","7","29%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","14","15","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","34","11.33","1","100.0%","11.33",NA,"1","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","91%","0","0%","9","36%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","15","16","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","35","5.83","0","100.0%","5.83",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","65%","0","0%","9","36%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","16","18","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","42%","0","0%","17","57%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","18","19","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","31%","0","0%","11","50%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","19","20","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","9","9.00","0","50.0%","4.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","45%","0","0%","10","46%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mitchell Wilcox","TE","20","21","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","10","10.00","0","50.0%","5.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","27%","0","0%","14","52%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Wilkins","RB","9","9","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","13","4.33","0","5","4","15","3.75","0","80.0%","3.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","31%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Wilkins","RB","10","10","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","18","6.00","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","5%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Wilkins","RB","11","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Wilkins","RB","12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Wilkins","RB","13","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Wilkins","RB","14","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Wilkins","RB","15","16","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4","4.00","0","1","0","0","0","0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","15%","0","0%","2","11%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Wilkins","RB","16","17","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","23","3.83","0","2","2","14","7.00","0","100.0%","7.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","17%","0","0%","6","25%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Antonio Williams","","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Antonio Williams","","2","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3%","0","0%","17","57%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Antonio Williams","","3","3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","16","55%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Antonio Williams","","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Avery Williams","RB","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","7","3.50","0","1","1","8","8.00","0","100.0%","8.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","23","31%","0","0%","16","50%","0",NA,"3","42","14.00","0","0","0","0","0",NA,2022
"Avery Williams","RB","2","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","1","1","6","6.00","0","100.0%","6.00",NA,"0","0","0.0","0","1","1","0","0","0","0","0","0","0","0","15","25%","1","2%","19","83%","0",NA,"0","0","0","0","0","0","0","0",NA,2022
"Avery Williams","RB","3","3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","9","9.00","0","0","0","0","0","0","0.0%","0",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","4","7%","0","0%","20","80%","0",NA,"1","6","6.00","0","0","0","0","0",NA,2022
"Avery Williams","RB","4","4","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","21","21.00","0","0","0","0","0","0","0.0%","0",NA,"0","0","0.0","0","1","1","0","0","0","0","0","0","0","0","7","13%","0","0%","21","81%","0",NA,"1","18","18.00","0","0","0","0","0",NA,2022
"Avery Williams","RB","5","5","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","11","3.67","1","2","2","10","5.00","0","100.0%","5.00",NA,"1","6","0.0","0","0","0","0","0","0","0","0","0","0","0","17","26%","0","0%","19","86%","0",NA,"1","28","28.00","0","3","69","23.00","0",NA,2022
"Avery Williams","RB","6","6","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","6","3.00","0","1","1","2","2.00","0","100.0%","2.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","7","12%","0","0%","18","82%","0",NA,"2","48","24.00","0","1","28","28.00","0",NA,2022
"Avery Williams","RB","7","7","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4","4.00","0","1","0","0","0","0","0.0%","0.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","7","15%","0","0%","17","68%","0",NA,"2","64","32.00","0","0","0","0","0",NA,2022
"Avery Williams","RB","8","8","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","2","2","7","3.50","0","100.0%","3.50",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","5","7%","0","0%","24","69%","0",NA,"1","19","19.00","0","4","74","18.50","0",NA,2022
"Avery Williams","RB","9","9","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","1","1","2","2.00","0","100.0%","2.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","3","5%","0","0%","20","83%","0",NA,"0","0","0","0","0","0","0","0",NA,2022
"Avery Williams","RB","10","10","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","25","6.25","0","0","0","0","0","0","0.0%","0",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","9","14%","0","0%","26","90%","0",NA,"2","23","11.50","0","0","0","0","0",NA,2022
"Avery Williams","RB","11","11","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0.0%","0",NA,"0","0","0.0","0","0","0","0","0","1","1","0","0","0","0","0","0%","0","0%","19","70%","0",NA,"3","31","10.33","0","0","0","0","0",NA,2022
"Avery Williams","RB","12","12","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0.0%","0",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","7","12%","0","0%","17","71%","0",NA,"0","0","0","0","1","19","19.00","0",NA,2022
"Avery Williams","RB","13","13","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0.0%","0",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0%","0","0%","18","72%","0",NA,"0","0","0","0","2","45","22.50","0",NA,2022
"Avery Williams","RB","14","15","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","2","2","10","5.00","0","100.0%","5.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","10","14%","0","0%","15","68%","0",NA,"2","13","6.50","0","1","3","3.00","0",NA,2022
"Avery Williams","RB","15","16","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","16","5.33","0","2","2","14","7.00","0","100.0%","7.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","12","17%","0","0%","15","71%","0",NA,"0","0","0","0","2","35","17.50","0",NA,2022
"Avery Williams","RB","16","17","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","-2","-2.00","0","1","1","2","2.00","0","100.0%","2.00",NA,"0","0","0.0","0","1","1","0","0","0","0","0","0","0","0","10","16%","0","0%","15","60%","0",NA,"0","0","0","0","1","23","23.00","0",NA,2022
"Avery Williams","RB","17","18","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","12","3.00","0","0","0","0","0","0","0.0%","0",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","5","7%","0","0%","19","68%","0",NA,"0","0","0","0","1","17","17.00","0",NA,2022
"Damien Williams","RB","1","1","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","13%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Damien Williams","RB","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
